y variable:,TotalRating,,,,,,,,,,,,,,,
322,Saketosakanatootokomaeshokudou  ,???????????,Kyoto,Izakaya (Tavern),Seafood,3500,¥3000~¥3999,3,3,3.03,5,34.9876927501597,135.760535038236,,,
323,Karyou  ,??,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),12500,¥5000~¥5999,3.68,3.72,3.71,56,35.0017880519702,135.774576246268,,,
324,Kyoutotawahoteruokujoubiagaden  ,???????? ????????,Kyoto,Beer garden,BBQ,3500,¥4000~¥4999,3.04,3.04,3.01,15,34.9874299906819,135.759973708063,,,
325,kyouchabana  ,????? ????,Kyoto,Okonomiyaki,Izakaya (Tavern),2500,NA,3.12,3.12,NA,23,34.9890817057776,135.756957771377,,,
326,giwonizakayamomojirou  ,?? ??? ??? ???,Gion Shijo,Izakaya (Tavern),Seafood,5500,NA,3.04,3.04,NA,15,35.0058602258918,135.774977446776,,,
327,zeppinryokuchadashishabunoomiseiemon  ,?? ?????????? ????,Kyoto,Izakaya (Tavern),Japanese food (other),3500,NA,3.06,3.06,NA,5,34.9894075723193,135.760854377206,,,
328,Kyo gastronomy KOZO  ,Kyo gastronomy KOZO,Marutamachi,French,Kyoto Cuisine,6500,¥3000~¥3999,3.06,3.06,3.06,12,35.0163828159497,135.765054453067,,,
329,Teramachihambagugokurakutombo  ,??????? ????,Kyoto Shiyakusho Mae,Hamburger Steak,Western Cuisine,3500,¥1000~¥1999,3.04,3.03,3.04,6,35.0141669829842,135.767409637268,,,
330,Karasumarugenkiichiba  ,??????,Karasuma Oike,Izakaya (Tavern),Seafood,3500,NA,3.04,3.05,NA,12,35.0103744674258,135.759198271613,,,
331,Ikkon  ,????,Nijojo Mae,Kappo (Traditional Japanese),NA,4500,NA,3.06,3.06,NA,4,35.0112701139966,135.753990607315,,,
332,Taketorineo  ,???NEO,Kuramaguchi,Izakaya (Tavern),Yakitori (Grilled chicken),4500,NA,3.15,3.15,NA,11,35.0378468163278,135.759746961168,,,
333,kyouyasaitosousakuryourinakaya  ,???????? ??,Saiin,Izakaya (Tavern),Dandan noodles,3500,NA,3.04,3.04,NA,12,35.0023578901548,135.731129582924,,,
334,Grelot  ,???,Gion Shijo,French,Western Cuisine,6500,¥3000~¥3999,3.45,3.23,3.24,16,35.0018373086887,135.774166588229,,,
335,kyoutoteppantachibana  ,?? ?? ????,Shijo,Teppanyaki,Okonomiyaki,3500,~¥999,3.03,3.03,3.02,11,35.0014512421299,135.758450411231,,,
336,Itameshioriva  ,????Oliva,Gion Shijo,Italian,Bar,3500,NA,3.27,3.27,NA,5,35.0057597431616,135.771006226111,,,
337,CRAFT BEER & PIZZA 100K HYAKKEI,???????&?? 100K,Kyoto,Italian,Pizza,1500,~¥999,3,3,3,8,34.9893520231614,135.760880488706,,,
338,Shunsaidaininguitokoya  ,??????? e????,Sanjo,Izakaya (Tavern),Vegetable dishes,3500,NA,3.06,3.06,NA,4,35.0074399660058,135.769772528532,,,
339,Izakayaanji  ,??? ??? ?????,Karasuma Oike,Izakaya (Tavern),Seafood,3500,NA,3.45,3.45,NA,67,35.0072117782955,135.760809394537,,,
340,Bankokugaden  ,????????,Marutamachi,Thailand cooking,Thai Curry,2500,~¥999,3.08,3.02,3.09,34,35.0157125849768,135.763629880014,,,
341,Yakinikubaruyaruki  ,???? ??? ??????,Kawaramachi,Yakiniku (BBQ Beef),Bar,3500,NA,3.06,3.06,NA,4,35.0054373353702,135.769367061125,,,
342,Osuteriaebaruporenta  ,????? ? ??? ????,Kawaramachi,Italian,Wine bar,5500,NA,3.53,3.52,3.08,22,35.0006859178841,135.767006402561,,,
343,Tajimaya  ,??? ???????,Kyoto,Shabu Shabu (Japanese Steamboat),Sukiyaki,2500,~¥999,3,3.01,3,26,34.9880843488581,135.759041810885,,,
344,Torisei  ,??? ?????????,Kyoto,Izakaya (Tavern),Yakitori (Grilled chicken),2500,~¥999,3.16,3.15,3.07,21,34.9875610768654,135.75934930944,,,
345,Old School wine and spirits  ,Old School wine and spirits,Kyoto Shiyakusho Mae,Dining bar,Bar,3500,NA,3.06,3.06,NA,6,35.0120894040715,135.76607262174,,,
346,Tsubakurosupponshokudou  ,???????????   ???,Sanjo,Suppon (Soft-shelled Turtle),Hot Pot (other),4500,NA,3.09,3.09,NA,23,35.0102819004551,135.770700098427,,,
347,Rudensu  ,?????,Marutamachi,Italian,Vegetable dishes,12500,¥5000~¥5999,3.46,3.46,3.06,4,35.0139657947104,135.761760115723,,,
348,zensekikoshitsuizakayataketorigoten  ,??????? ???? ??????,Keihan Yamashina,Izakaya (Tavern),Yakitori (Grilled chicken),3500,NA,3,3,NA,6,34.9915094340712,135.816699086979,,,
349,Arata  ,??? ?????,Omiya,Okonomiyaki,Teppanyaki,2500,~¥999,3.3,3.3,NA,3,35.0037826261259,135.752575088963,,,
350,Hachisei  ,??,Tambaguchi,Kyoto Cuisine,Kaiseki (Traditional Japanese),6500,¥2000~¥2999,3.02,3.03,3.02,4,34.9951733748197,135.746687788271,,,
351,Sentojemusukurabu  ,SENT JAMES CLUB ??,Gion Shijo,Bar,NA,2500,NA,3.09,3.1,3.02,47,35.0028213092513,135.770682665597,,,
352,Kyoutonishikitempurasakabataneshichi  ,?? ? ????? ???,Karasuma,Tempura,Izakaya (Tavern),2500,~¥999,3.06,3.06,3.06,12,35.0047299012145,135.763226478858,,,
353,Roti Chicken&Jackie Tacos  ,???? ??????????? ???,Shijo,Mexico cuisine,Bar,2500,¥1000~¥1999,3.53,3.5,3.52,67,35.0004287056027,135.760199999643,,,
354,Gurugurudon  ,??????,Nijo,Okonomiyaki,Teppanyaki,2500,~¥999,3.05,3.05,NA,1,35.0123167108515,135.740500012855,,,
355,Rohan  ,??,Karasuma,Izakaya (Tavern),Seafood,2500,NA,3.05,3.05,NA,11,35.0052369832686,135.760451459631,,,
356,Jukuseiyakinikupondo  ,???? ? ?????,Kyoto,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,¥1000~¥1999,3.13,3.12,3.06,14,34.9891072870517,135.758586801575,,,
357,kyoumachiyaitarianronkusu  ,????????????,Kawaramachi,Italian,Sumibiyaki,5500,¥2000~¥2999,3,3,3.05,15,35.0003212201544,135.766175377257,,,
358,Shunkouhinaka  ,??????,Gion Shijo,Kappo (Traditional Japanese),Kyoto Cuisine,5500,NA,3.05,3.05,NA,9,35.0048563722425,135.770847835959,,,
359,Fujiwara  ,???,Gion Shijo,Kappo (Traditional Japanese),Kyoto Cuisine,12500,NA,3.55,3.54,3.12,20,35.0045742678926,135.77586854309,,,
360,Tarou  ,??,Imadegawa,Kappo (Traditional Japanese),Seafood,3500,~¥999,3.02,3.03,NA,6,35.0242467837948,135.754118610327,,,
361,Osakekafepuchipuchi  ,???cafe petit * petit,Kawaramachi,Nihonshu (Japanese sake),Cafe,2500,NA,3.05,3.05,NA,4,35.0065819395963,135.766187032479,,,
362,MAWARI  ,??????? ?? ? ????,Kawaramachi,Yakiniku (BBQ Beef),Korean cuisine,3500,NA,3,3,NA,9,35.0065861638027,135.769507034336,,,
363,Oumiyaseiemon  ,???????,Marutamachi,European-style Curry,Curry rice,1500,¥1000~¥1999,3.54,3.3,3.53,97,35.0175594520648,135.754607766489,,,
364,Sanji  ,???,Marutamachi,Izakaya (Tavern),Japanese food (other),3500,~¥999,3.05,3.05,NA,13,35.013811914261,135.761300994272,,,
365,Kyouryourimaiko  ,??? ??,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),6500,¥3000~¥3999,3.01,3.01,NA,9,35.002949205254,135.774788811343,,,
366,waingurashiori  ,Wine????,Kyoto,Wine bar,Izakaya (Tavern),4500,NA,3,3,NA,2,34.9891792115284,135.757884078847,,,
367,HOMURA  ,????? ?,Sai,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4500,NA,3.28,3.28,NA,28,35.0034547821889,135.734845890448,,,
368,Wine Bar Musée  ,????? ???,Karasuma,Wine bar,Italian,6500,NA,3.21,3.21,NA,22,35.0042900870239,135.757412588939,,,
369,Gokoumachiono  ,???ONO,Kawaramachi,Izakaya (Tavern),Oden,4500,NA,3.22,3.22,3.04,6,35.0041808090447,135.766273524737,,,
370,Hamachou  ,??,Sanjo,Kaiseki (Traditional Japanese),Izakaya (Tavern),5500,¥4000~¥4999,3.47,3.47,NA,51,35.0092758869736,135.770129081058,,,
371,osakenobijutsukankyoutosanjoukarasumaretoropabu  ,?????? ???????????,Karasuma Oike,Bar,Pub,1500,~¥999,3.07,3.07,3.08,14,35.0088371264815,135.758890312416,,,
372,Sumibiyakinikuou  ,???? ?,Nishioji Sanjo,Korean cuisine,Yakiniku (BBQ Beef),5500,NA,3.06,3.07,NA,8,35.0098315859985,135.734037330666,,,
373,Kichiri  ,KICHIRI ???,Kawaramachi,Izakaya (Tavern),Dining bar,3500,NA,3.02,3.02,NA,31,35.0058020791253,135.769399579361,,,
374,kyouyakiyomizuhonke  ,?? ???? ??,Karasuma,Izakaya (Tavern),Kyoto Cuisine,3500,NA,3.41,3.41,NA,20,35.002351241466,135.763923526363,,,
375,Itariankuatoro  ,ITALIAN QUATRO ?????,Kyoto,Italian,NA,3500,¥1000~¥1999,3.04,3,3.06,45,34.987430208611,135.75654871472,,,
376,fu-zuba-shioriya  ,Foods bar ??,Fushimi Momoyama,Izakaya (Tavern),Seafood,3500,¥1000~¥1999,3.08,3.09,3.02,27,34.9322170439724,135.762067187416,,,
377,SinSin  ,??BAR ????,Shijo,Bar,Chinese,2500,NA,3.14,3.14,NA,9,35.0042709223101,135.757407034727,,,
378,Kyoukarasuma  ,KYOU ? Karasuma,Marutamachi,Kappo (Traditional Japanese),Shabu Shabu (Japanese Steamboat),5500,¥2000~¥2999,3.04,3.01,3.05,3,35.0170448658086,135.759240738747,,,
379,konana  ,??? ???,Karasuma,Pasta,Cafe,1500,¥1000~¥1999,3,3.05,3,21,35.0048187081379,135.761222248208,,,
380,Eijuan  ,???,Kyoto,Kyoto Cuisine,Kaiseki (Traditional Japanese),5500,¥2000~¥2999,3,3.04,3,6,34.9868944053945,135.754991924237,,,
381,Youfuushuzenumakarou  ,?????????,Higashi Muko,Izakaya (Tavern),Dining bar,2500,NA,3,3,NA,1,34.9523586518418,135.707107768878,,,
382,kyoutogyuukaisekiinayoshi  ,????? ??,Gion Shijo,Kaiseki (Traditional Japanese),Beef dishes,12500,¥3000~¥3999,3.52,3.5,3.38,36,35.0061859589746,135.771232742776,,,
383,Sumibikushiyakitsujiya  ,???? ??? ??,Marutamachi,Yakitori (Grilled chicken),Izakaya (Tavern),3500,~¥999,3.19,3.14,3.1,29,35.0147078952308,135.759336949466,,,
384,Koji  ,Cozy,Nijojo Mae,Western Cuisine,Buffet style,4500,¥2000~¥2999,3.21,3.06,3.39,60,35.0126843848362,135.752712037275,,,
385,Iharada  ,????,Tambaguchi,Kyoto Cuisine,Kaiseki (Traditional Japanese),12500,NA,3.91,3.91,NA,52,34.9905304922927,135.732212095897,,,
386,gionkurashita  ,?? ????,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),12500,¥3000~¥3999,3.39,3.41,3.02,20,35.0024242162741,135.775650326871,,,
387,Furenchimanjunia  ,??????Jr,Shijo,Bistro,Seafood,3500,NA,3.39,3.34,3.12,9,35.0021886585341,135.758180121949,,,
388,Kaisen  ,??,Kawaramachi,Izakaya (Tavern),Seafood,2500,¥2000~¥2999,3.04,3.04,NA,3,35.0064297939584,135.769639808287,,,
389,Karibunoutage  ,?????,Okubo,Yakitori (Grilled chicken),Kushi-age (Fried Skewer),4500,NA,3.03,3.04,NA,5,34.872628137959,135.776882179013,,,
390,Teppou  ,????,Fushimi,Izakaya (Tavern),Hot Pot (other),4500,NA,3.06,3.06,NA,9,34.9464657545857,135.759598958588,,,
391,Kyouryouriyumekaisekitaniguchi  ,?????? ???,Marutamachi,Kyoto Cuisine,Kaiseki (Traditional Japanese),6500,¥4000~¥4999,3.51,3.51,3.5,6,35.0169202593955,135.765107757229,,,
392,Kinnotsubasaerudoru  ,??? ?????,Karasuma,Izakaya (Tavern),Korean cuisine,3500,¥1000~¥1999,3,3.01,3,23,35.0048165080561,135.762476310827,,,
393,Umekoujikorabo  ,??????,Tambaguchi,Italian,Pasta,3500,¥1000~¥1999,3.06,3,3.06,11,34.9895269742883,135.743251111435,,,
394,Yoshina  ,???,Sanjo,Kyoto Cuisine,Kaiseki (Traditional Japanese),5500,NA,3.51,3.51,NA,33,35.0067497862069,135.771155501009,,,
395,Zakicchinsaruvatorekuomo  ,? ???? ??????? ??? ??,Kyoto,Italian,Cafe,3500,¥1000~¥1999,3.49,3.37,3.48,196,34.9858523371143,135.757423992455,,,
396,Kyounosakanakatsugi  ,??? ?,Gion Shijo,Kappo (Traditional Japanese),Seafood,5500,¥3000~¥3999,3.06,3.06,NA,3,35.0046911089201,135.77066341444,,,
397,Kawamuraryourihei  ,????? ????,Kawaramachi,Izakaya (Tavern),Japanese food (other),3500,¥1000~¥1999,3.07,3,3.08,24,35.0052540277354,135.766282085724,,,
398,Kyoutokimurayahonten  ,???????,Kyoto,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3500,¥1000~¥1999,3,3,3.03,48,34.9860593144037,135.760571777058,,,
399,Kyouyakiyomizu  ,?? ???? ???,Kawaramachi,Izakaya (Tavern),Kyoto Cuisine,3500,NA,3.3,3.3,NA,7,35.0045697208568,135.769967366724,,,
400,Tsushima  ,??,Shijo Omiya,Izakaya (Tavern),Seafood,1500,¥3000~¥3999,3.5,3.47,3.12,18,35.0050820424849,135.74699008473,,,
401,Sherikurabu  ,??????? ???????,Gion Shijo,Bar,Spain,5500,NA,3.39,3.39,NA,21,35.0009147102712,135.778785413781,,,
402,kaisekifuransuryourigurumantachibana  ,???????? ?????,Kyoto,French,Western Cuisine,9000,¥4000~¥4999,3.18,3,3.39,12,34.9861619402937,135.752504664528,,,
403,THE ROCKIN' HEARTS  ,?????????,Uji,Dining bar,Curry rice,1500,~¥999,3.07,3.05,3.08,11,34.889690747805,135.801008073854,,,
404,wainshokudouumiusagi  ,?????UmiUsagi,Karasuma,Italian,Wine bar,4500,¥1000~¥1999,3.13,3.13,NA,21,35.0027436993863,135.763917675446,,,
405,Soufuku  ,??,Sanjo,Steak,Teppanyaki,9000,NA,3.03,3.03,NA,5,35.01012486175,135.770703160959,,,
406,Baruagiyao  ,?? agiyao,Gojo,Bar,Seafood,5500,NA,3.57,3.57,3.05,15,34.9966270833216,135.761165130109,,,
407,Danieruzusore  ,????????,Karasuma,Italian,Pizza,3500,¥1000~¥1999,3.21,3.05,3.37,51,35.0054531107256,135.762710706494,,,
408,Shuuhou  ,??,Kujo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,NA,3.06,3.06,NA,6,34.9757873237877,135.758639077176,,,
409,Amakudoparadhikambaikan  ,???? ? ???? ??? ,Imadegawa,Cafe,Italian,3500,~¥999,3.39,3.1,3.32,59,35.0313325028615,135.759160643125,,,
410,Shikisaishiwori  ,??????,Gion Shijo,Kyoto Cuisine,Seafood,5500,¥2000~¥2999,3.2,3.2,NA,6,35.0027274293996,135.770625174694,,,
411,Kyouwazentainotai  ,??? ???,Karasuma,Kyoto Cuisine,Kaiseki (Traditional Japanese),5500,¥2000~¥2999,3.42,3.23,3.39,3,35.0062114378682,135.757938580376,,,
412,Nagamegawapontochouhana  ,??????~?~,Gion Shijo,Kaiseki (Traditional Japanese),Tofu,5500,¥3000~¥3999,3.56,3.55,3.35,36,35.0046055709265,135.771145045046,,,
413,mekishikandaininguabokado  ,Mexican Dining AVOCADO  ???,Sanjo,Mexico cuisine,Cafe,3500,¥1000~¥1999,3.14,3.08,3.22,58,35.0087559447513,135.770252983596,,,
414,nikubaruginjirou  ,?????? ??????,Kyoto,Bar,Steak,3500,NA,3.49,3.49,NA,17,34.9891336592539,135.757792977399,,,
415,Kyoutofushimigura  ,????? ????,Karasuma,Izakaya (Tavern),Seafood,3500,NA,3.05,3.05,NA,5,35.0027396972202,135.762725866889,,,
416,yakinikuyaruki  ,????? ??????,Saiin,Yakiniku (BBQ Beef),Izakaya (Tavern),2500,NA,3,3,NA,30,34.9977514521275,135.731914452052,,,
417,yakinikuyaruki  ,????? ????,Sanjo,Yakiniku (BBQ Beef),Izakaya (Tavern),2500,NA,3.04,3.04,NA,19,35.0079462997711,135.769717232034,,,
418,Aburiya  ,??,Nishikyogoku,Yakiniku (BBQ Beef),Izakaya (Tavern),4500,NA,3.15,3.15,NA,13,35.0003577472119,135.710698316273,,,
419,nikudokoroikkou  ,?? ??,Marutamachi,Yakiniku (BBQ Beef),Korean cuisine,4500,~¥999,3.04,3.04,3.03,12,35.0174966548827,135.75311233802,,,
420,yakinikuyaruki  ,????? ?????,Fushimi,Yakiniku (BBQ Beef),Izakaya (Tavern),2500,NA,3.02,3.02,NA,21,34.9444605611656,135.752149669573,,,
421,LOBUTA  ,???,Mototanaka,Izakaya (Tavern),Korean cuisine,2500,NA,3.05,3.06,NA,2,35.0336198658327,135.78122509425,,,
422,OICHO  ,????,Kiyomizu Gojo,Fowl,Hot Pot (other),3500,NA,3.09,3.09,3.07,30,34.9994718807524,135.766988126642,,,
423,teppanyakiaoi  ,?????,Kyoto,Teppanyaki,Japanese food (other),12500,¥4000~¥4999,3.09,3.07,3.15,11,34.9861624957947,135.752504942257,,,
424,yakinikuyaruki  ,????? ???,Nagitsuji,Yakiniku (BBQ Beef),Korean cuisine,2500,NA,3.01,3.01,NA,24,34.9716026244763,135.813007137899,,,
425,Kyoutosakabaakamaru  ,???????,Omiya,Izakaya (Tavern),NA,3500,NA,3.45,3.45,NA,15,35.0022919123182,135.754258220686,,,
426,Sara Sara  ,?? ????,Shijo,Izakaya (Tavern),Dumplings,2500,NA,3.06,3.06,NA,11,35.0012701995691,135.761266296819,,,
427,Southern Court  ,??????,Kyoto,Dining bar,Western (Others),3500,¥2000~¥2999,3.58,3.56,3.54,82,34.9860781841528,135.759591579816,,,
428,Gionshimmonsou  ,??????,Sanjo Keihan,Ryokan,Kaiseki (Traditional Japanese),4500,¥3000~¥3999,3.03,3.03,NA,4,35.0064507218773,135.775182958076,,,
429,Tenkanoyakinikudaishougun  ,????? ??? ?????,Omiya,Yakiniku (BBQ Beef),Korean cuisine,3500,~¥999,3.2,3.04,3.36,27,35.0032553440389,135.749887705965,,,
430,il pozzo  ,?? ????,Karasuma Oike,Italian,Pasta,3500,¥1000~¥1999,3.1,3.09,3.08,47,35.0079270375066,135.755219414434,,,
431,kyouryouriuryuu  ,??? ??,Sanjo,Kaiseki (Traditional Japanese),Fugu (Blowfish),9000,¥3000~¥3999,3.23,3.15,3.16,15,35.0068600515356,135.771117999047,,,
432,Rakusenrou  ,???,Karasuma,Chinese,Izakaya (Tavern),2500,~¥999,3.5,3.36,3.38,66,35.0033902461784,135.761013997939,,,
433,Kishouzakura  ,???,Kiyomizu Gojo,French,Creative cuisine,6500,¥3000~¥3999,3.31,3.31,3.06,18,34.9976169249738,135.77406373553,,,
434,ryoushigoya  ,??? ????,Nishi Maizuru,Izakaya (Tavern),Seafood,3500,¥1000~¥1999,3.39,3.15,3.51,9,35.4483692416298,135.327290919841,,,
435,nikubarudakara  ,??????? ???????,Karasuma,Izakaya (Tavern),Steak,3500,~¥999,3.04,3.04,3.03,6,35.0035378388188,135.760742324055,,,
436,BARVIDA  ,???? ???????????,Katsuragawa,Dining bar,Teppanyaki,2500,~¥999,3.04,3.04,3.04,10,34.9651769923077,135.706495285121,,,
437,kafeandodainingubambi  ,Cafe&dining Bambi,Kyoto Shiyakusho Mae,Italian,Cafe,3500,~¥999,3.19,3.19,3.05,21,35.0078545687395,135.765470644492,,,
438,Erudoru  ,?????,Matsugasaki,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4500,¥1000~¥1999,3.09,3.07,3.13,13,35.0513845037126,135.773858776996,,,
439,Ippinhashinaga  ,??????,Karasuma,Kyoto Cuisine,Kaiseki (Traditional Japanese),6500,¥2000~¥2999,3.51,3.35,3.51,15,35.0062402331775,135.761818799882,,,
440,Nabetoshunsaitokyouryourikaryuu  ,???????? ??,Sanjo,Kyoto Cuisine,Kaiseki (Traditional Japanese),5500,¥2000~¥2999,3.48,3.35,3.33,29,35.0073991610866,135.771149360509,,,
441,kafeandodainingubambikarasuma  ,cafe & dining Bambi -KARASUMA-,Karasuma,Italian,Cafe,3500,¥1000~¥1999,3.06,3.06,3.06,9,35.0060426990217,135.758653794052,,,
442,Thiemuanfonvietto  ,Tiem an HUONG VIET,Karasuma Oike,Viet Nam cuisine,Asian & ethnic cuisine (and others),4500,¥1000~¥1999,3.41,3.1,3.51,50,35.0122878156377,135.76068039203,,,
443,Kurepurikyoutoshanderu  ,?????? ?????????,Karasuma,Crepes,Cafe,1500,¥1000~¥1999,3.53,3.44,3.51,52,35.0044268890743,135.76087536173,,,
444,Risutoranteazekura  ,Ristorante Azekura,Kitayama,Italian,Restaurants (other),12500,¥4000~¥4999,3.07,3.08,3.07,20,35.0593189715997,135.760176492433,,,
445,Saryouhassui  ,?? ??,Arashiyama,Cafe,Sweets,2500,NA,3.51,3.06,3.51,40,35.0133557108928,135.673712178407,,,
446,Sala Suite Caffe Rucola   ,?? ???? ??? ????,Shijo,Italian,Cafe,3500,¥1000~¥1999,3.38,3.39,3.27,99,35.0030299506061,135.757789004585,,,
447,Apollo+  ,??????,Karasuma Oike,Izakaya (Tavern),Seafood,5500,NA,3.52,3.52,NA,39,35.0085589016931,135.763400783965,,,
448,Houen  ,??,Shijo,Teppanyaki,NA,12500,¥5000~¥5999,3.07,3.08,3,15,35.0004611862006,135.760676368596,,,
449,Furenchiman  ,??,Kyoto,Bistro,Seafood,4500,NA,3.51,3.51,NA,13,34.9890178938299,135.760971885388,,,
450,Arigatou  ,?????,Keihan Yamashina,Izakaya (Tavern),Yakiniku (BBQ Beef),3500,NA,3.02,3.02,NA,2,34.99077783055,135.815834192493,,,
451,Kyousainikushima  ,???????,Kawaramachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4500,~¥999,3.03,3.03,NA,14,35.0012783806006,135.768499862362,,,
452,kurabuhausuminami  ,??????? ????????,Kyoto,Izakaya (Tavern),Korean cuisine,3500,~¥999,3.05,3.05,NA,8,34.98378198882,135.756611932997,,,
453,Pittsusarubatorekuomoandoguriru  ,PIZZA SALVATORE CUOMO & GRILL ??,Sanjo,Pizza,Italian,3500,¥1000~¥1999,3.07,3.08,3.07,191,35.0091050735216,135.770221303486,,,
454,Fresco  ,????,Kyoto,Izakaya (Tavern),Spain,3500,NA,3.03,3.03,NA,14,34.9870936702527,135.761833557977,,,
455,Rengetsudiya  ,????,Higashiyama,Tofu,Yuba,3500,¥3000~¥3999,3.11,3.1,3.07,23,35.0070121745114,135.782270399171,,,
456,gyuukushibunzou  ,?????? ????,Sanjo,Izakaya (Tavern),Sumibiyaki,4500,¥1000~¥1999,3.04,3.04,NA,4,35.0080729756618,135.771021006812,,,
457,PREGO TOKICHI  ,??????,Kyoto Shiyakusho Mae,Italian,Sumibiyaki,6500,¥3000~¥3999,3.2,3.2,NA,12,35.011998663271,135.770814454332,,,
458,sumibiyakiyasaiyaoki  ,????? ??? ???,Kyoto Shiyakusho Mae,Tempura,Izakaya (Tavern),3500,NA,3.05,3.05,3.02,5,35.0079184437468,135.765067063957,,,
459,Osakanazukkorobashi  ,????????,Kyoto,Izakaya (Tavern),Japanese food (other),4500,NA,3,3,NA,11,34.9829568331209,135.760550304596,,,
460,Torimasa  ,?? ???????,Kutsukawa,Izakaya (Tavern),Fowl,2500,NA,3,3,NA,11,34.8657210896615,135.777328426011,,,
461,Aguuru  ,?????,Karasuma Oike,Okinawan Cuisine,Izakaya (Tavern),3500,~¥999,3.5,3.44,3.43,62,35.0072095261423,135.759082038099,,,
462,Yakinikunonki  ,?????,Higashino,Yakiniku (BBQ Beef),Horumon (BBQ Offel),1500,~¥999,3.07,3.02,3.07,22,34.9847315379008,135.817685180117,,,
463,Adan  ,??? ????,Kyoto,Izakaya (Tavern),Okinawan Cuisine,3500,NA,3.31,3.31,NA,53,34.9877474367485,135.758829899552,,,
464,Oushokuyakappa  ,??? Kappa,Shijo,Italian,Bar,4500,~¥999,3.06,3.05,3.06,10,35.0011968806133,135.761640435789,,,
465,Minari  ,???,Kyoto,Korean cuisine,table d'hôte,2500,¥1000~¥1999,3.05,3.04,3.05,18,34.9857923570028,135.758195320047,,,
466,Daichinokura  ,????,Higashi Maizuru,Izakaya (Tavern),NA,3500,NA,3.05,3.05,NA,8,35.4755940516044,135.395377610734,,,
467,sumibisute-kisakaikyoutosanjou  ,???????? ????,Karasuma Oike,Steak,Kaiseki (Traditional Japanese),12500,¥1000~¥1999,3.5,3.09,3.53,14,35.0084038300335,135.758348710679,,,
468,Ryuuhourakuenchura  ,???? ?? ???,Nishi Maizuru,Okinawan Cuisine,Izakaya (Tavern),3500,NA,3,3,NA,10,35.4449179554754,135.327941302508,,,
469,Byuandodainingukotoshieru  ,???&????? ??????,Kyoto,Modern French,Italian,9000,¥3000~¥3999,3.42,3.42,3.06,16,34.9867153369871,135.759520723032,,,
470,Karin  ,??,Nijojo Mae,Chinese,Dandan noodles,6500,¥3000~¥3999,3.51,3.28,3.51,32,35.0124527439116,135.752767321127,,,
471,Fujiya  ,??,Sanjo,Kyoto Cuisine,Kaiseki (Traditional Japanese),9000,¥5000~¥5999,3.09,3.1,3.07,7,35.0092364447783,135.770016314461,,,
472,Kyoutokimurayahonten  ,??????? ??????,Gion Shijo,Izakaya (Tavern),Sukiyaki,3500,¥1000~¥1999,3.04,3.04,NA,8,35.0029136003924,135.775193397843,,,
473,Joukoya  ,???,Karasuma,Izakaya (Tavern),Seafood,3500,NA,3.22,3.22,NA,5,35.0060265299699,135.755237689615,,,
474,Nikukappoubarugyugyu  ,????? ?? GYUGYU ????,Gion Shijo,Bar,Izakaya (Tavern),4500,¥2000~¥2999,3.06,3.06,3.06,22,35.0044231981298,135.7773106525,,,
475,furenchigiombarumaruhashi  ,???????? ??,Gion Shijo,Bar,French,3500,~¥999,3.54,3.54,3.14,54,35.0045328213749,135.772315506744,,,
476,nikubaruginjirou  ,?????? ??????,Karasuma Oike,Bar,Italian,3500,~¥999,3.52,3.5,3.48,39,35.0111859734265,135.754969418789,,,
477,Sumibikushiyakitsujiya  ,??????? ?????,Kyoto,Izakaya (Tavern),Kushiyaki (Grilled skewer),3500,NA,3.05,3.05,NA,11,34.9872859798613,135.754697054021,,,
478,Gyararishioriya  ,???????,Kyoto,Izakaya (Tavern),Nihonshu (Japanese sake),4500,NA,3.27,3.27,NA,19,34.9893805920786,135.758639840143,,,
479,Kyounishikiobanzaibyuffehinataya  ,??? ????????? ????,Kawaramachi,Buffet style,Kyoto Cuisine,1500,¥1000~¥1999,3.03,3.03,3,15,35.0050709633495,135.764655562569,,,
480,kamanzanijoumarufuku  ,???? ??,Marutamachi,Izakaya (Tavern),Tempura,3500,NA,3.45,3.45,NA,9,35.0137171039149,135.755675354734,,,
481,coLLabo  ,???,Karasuma Oike,Cafe,Hamburger Steak,1500,~¥999,3.27,3.11,3.18,67,35.0087508132,135.762690278581,,,
482,tonkotsunabetogyouzaenraku  ,???????? ??,Shijo,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3500,NA,3.04,3.04,NA,3,35.002209494864,135.758479262813,,,
483,Ryuuan  ,????,Gion Shijo,Yakiniku (BBQ Beef),Japanese food (other),6500,¥1000~¥1999,3.22,3.06,3.41,15,35.0047033612946,135.772464653172,,,
484,Ace cafe  ,??? ???,Sanjo,Cafe,Dining bar,3500,NA,3.09,3.1,3,67,35.0099516579716,135.770698447105,,,
